code,handle,title,decision,n_images,image_verified,image_match_score,image_sources,primary_url,id,thumbnail
CK8-3SS2004,leka-project-e885vs4a,Spray Bottle,vendor_doc_no_images,0,,1.0,"The image displays colorful plastic trays, not spray bottles as described in the catalog details.",,prod_01KNKVX9EJ8PGBWGXM0DSCZN9M,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKX-QJB,leka-project-dt5jg39k,Scientific Discovery Area-Activity Area Kit,vendor_doc_no_images,0,,,,,prod_01KNKVXAAVY3Z1TSDZWAGG5E33,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKX-QJJB,leka-project-56o9hu33,Scientific Discovery Area-Activity AreaTeaching Aids Package,vendor_doc_no_images,0,,,,,prod_01KNKVXARKRK5AYWWP2FMRFJDY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKXS-BZ,leka-project-ppvf21d4,Scientific Discovery Area - Standard Version,vendor_doc_no_images,0,,,,,prod_01KNKVXB688QW0RKCKWXH8VQ86,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKXS-JJ,leka-project-0n4tfw8r,Scientific Discovery Area-Advanced Version,vendor_doc_no_images,0,,,,,prod_01KNKVXBMV6M79SWWAQM2A511X,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKXS-JQA,leka-project-1n43h3fs,Scientific Discovery Area-Jumbo Version A,vendor_doc_no_images,0,,,,,prod_01KNKVXC2DYMXYM48XNKY0W6QS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKXS-JQB,leka-project-494yppsy,Scientific Discovery Area-Jumbo Version B,vendor_doc_no_images,0,,,,,prod_01KNKVXCFYRTQF64BGZ4D7MKWN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CKXS-TZJJ021,leka-project-z8qt3c3p,Rocks Collection,vendor_doc_no_images,0,,,,,prod_01KNKVXDCB44G1TGG80VMFGXVE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL10-3MG5185,leka-project-qxu4knd8,Acrylic Yarn-Light Color,vendor_doc_no_images,0,,1.0,"The image shows small craft items (bracelets), which do not fit the expected product category of children's playground, furniture, or outdoor equipment. While 'Acrylic Yarn-Light Color' could be a material for the woven bracelets, the products depicted are not in the specified category.",,prod_01KNKVXE8H6AAT64E6PC0TXDWS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL13-3MGF2013,leka-project-of7ej848,U-Type Wood Saw,vendor_doc_no_images,0,,0.9,"The image shows a wooden panel with gear cutouts and a clock face, which appears to be an educational toy or activity panel. This does not match the product description of a 'U-Type Wood Saw'.",,prod_01KNKVXF3P5QGPGKYPMJZR95FT,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL16-3MG2074,leka-project-eprzvzu4,Paint Pad,vendor_doc_no_images,0,,1.0,"The image depicts art supplies (paint squeeze bottles and creative dot painting), which does not match the expected product type of children's playground, furniture, or outdoor equipment.",,prod_01KNKVXGMZH7JAR943SMAHMKCC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL16-3MG2075,leka-project-nmmo4rle,Paint Pad Set,vendor_doc_no_images,0,,1.0,"The product in the image, a paint pad set (an art supply), does not fall into the category of children's playground, furniture, or outdoor equipment as specified in the prompt's instructions.",,prod_01KNKVXH38A3AV51Y9SHZ6E76E,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2093,leka-project-4tpfq6od,Tie Dye Kit,vendor_doc_no_images,0,,0.9,"The image displays a child using an art easel and paint supplies, which constitutes a painting kit. This is different from a tie-dye kit, which typically involves fabric and dyes for creating patterns.",,prod_01KNKVXJW7W7F81YRX1GDKK1V7,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2094,leka-project-tdmnde1p,Tie Dye Kit,vendor_doc_no_images,0,,0.9,"The image shows a child painting on an easel with liquid paints and paper, which is a different art activity than a 'Tie Dye Kit' typically used for dyeing fabric.",,prod_01KNKVXK9H0KTEYEFZQHRHKBJV,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2095,leka-project-x6furo8t,Tie Dye Kit,vendor_doc_no_images,0,,1.0,"The image shows a child painting at an art easel with paints and brushes, which is distinct from a 'Tie Dye Kit' that involves dyeing fabric.",,prod_01KNKVXKRAPNMS2K5MSW1EXNBR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2096,leka-project-ms3cnrgc,Tie Dye Kit,vendor_doc_no_images,0,,1.0,"The image clearly depicts a children's art easel with paints and brushes, which is a different product from a 'Tie Dye Kit' as described.",,prod_01KNKVXM69JNG13A2YG2K9C0C4,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2097,leka-project-tp5uuyil,Tie Dye Kit,vendor_doc_no_images,0,,0.95,"The image shows an art easel, paint supplies, and a child painting, none of which are related to a 'Tie Dye Kit'.",,prod_01KNKVXMKS3GQA6DJ0D0GGGN7T,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL19-3MG2098,leka-project-5pclluau,Tie Dye Kit,vendor_doc_no_images,0,,0.9,"The image shows an art easel with paints and a child painting. The product description is for a 'Tie Dye Kit', which is a different type of art product used for dyeing fabric, not painting on an easel with liquid paints.",,prod_01KNKVXN1CTP4DZVMJ7382ZKE0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL2-3MG3056,leka-project-9k0a9jcl,Paper Lantern White,vendor_doc_no_images,0,,1.0,"The image displays a roll of brown paper, which does not match the product description 'Paper Lantern White'. Furthermore, this item is not a children's playground, furniture, or outdoor equipment product.",,prod_01KNKVXP3N48AH9QKGTSSHGG5V,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL2-3MG3057,leka-project-bd9awvab,Paper Lantern Red,vendor_doc_no_images,0,,1.0,"The image displays a roll of brown paper, which does not match the description of a 'Paper Lantern Red'.",,prod_01KNKVXPH93GX5EHM3JGTGAF1K,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL21-3YD5008,leka-project-0quele39,Elephant Ring Tossing Game Set,vendor_doc_no_images,0,,0.2,The image shows a multi-part children's play structure with a slide and a basketball hoop. It does not appear to be an 'Elephant Ring Tossing Game Set' as there are no visible elephant features or clear ring-tossing elements.,,prod_01KNKVXS43Q1W6H8SJGJEXQCHR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL21-YH-001,leka-project-k70t6l2u,Foam Pogo Jumper CL21-YH-001,vendor_doc_no_images,0,,,,,prod_01KNKVXSJ0YM1MAXV9FGSE8EX5,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL22-3BY6043,leka-project-0popkhgw,Military Physical Activity Zone - Camouflage Net,vendor_doc_no_images,0,,,,,prod_01KNKVXT08Y7351XXFSG159TQR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL23-3JG6010,leka-project-3efok9q7,Scenario Building Blocks - Mat Set,vendor_doc_no_images,0,,,,,prod_01KNKVXTEJ8S1BW91586J8WGFA,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL24-3BY6046,leka-project-62kxesls,Chinese Costume Hat - Set Of 4,vendor_doc_no_images,0,,,,,prod_01KNKVXTW0HYKA7F8RB3KCCTES,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CL9-3MG5158,leka-project-ad9ko5ce,Felt Cars,vendor_doc_no_images,0,,1.0,"The image shows rolls of colorful tape, which are craft supplies, not a children's playground/furniture/outdoor equipment product. The description 'Felt Cars' also does not match the image content, as there are no felt cars visible.",,prod_01KNKVXWJ6CJPBB6FE932FFRTW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5040,leka-project-jy2bojxp,Safety Scissors-Blue & Green,vendor_doc_no_images,0,,1.0,"The image shows small animal figurines, not safety scissors. The color and type of product are completely different from the description.",,prod_01KNKVXXDET2838CA43SXC2XSY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5041,leka-project-jakiheob,Safety Scissors-Yellow & Blue,vendor_doc_no_images,0,,1.0,"The image displays toy animal figures, not safety scissors as described in the product details.",,prod_01KNKVXYBA6YEXY3AXHHPEHXH3,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5042,leka-project-kt7fxaxt,Craft Scissors-Small Wave,vendor_doc_no_images,0,,1.0,"The image shows animal figurines, but the product description is for 'Craft Scissors-Small Wave'.",,prod_01KNKVXYRW4WC5R039CHZFYJ07,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5043,leka-project-8ey6ozt4,Craft Scissors-Big Wave,vendor_doc_no_images,0,,1.0,"The image displays animal figurines, but the catalog description is for 'Craft Scissors-Big Wave'.",,prod_01KNKVXZ6B2DJR2M4Q4A958S24,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5046,leka-project-hsvoasqf,Craft Scissors-Postmark,vendor_doc_no_images,0,,1.0,"The image shows toy animal figurines, not craft scissors or postmarks as described.",,prod_01KNKVY0GPD0HCS8TYMY13YTWN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5048,leka-project-go23u4tc,Dough Scissors/Blue,vendor_doc_no_images,0,,1.0,"The image shows four toy animal figures, which does not match the product description 'Dough Scissors/Blue'.",,prod_01KNKVY1D4FM7RZ7KWG9A4DDXT,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5049,leka-project-dxa3ggib,Dough Scissors/Green,vendor_doc_no_images,0,,1.0,"The image shows animal figurines, while the product description is for 'Dough Scissors/Green'. The type and appearance of the product in the image do not match the description.",,prod_01KNKVY1VD1RFE042H5D85QVRP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM1-3MG5050,leka-project-gm9a973u,Dough Scissors/Rose Red,vendor_doc_no_images,0,,1.0,"The image shows small animal figures, which are completely different from the described product 'Dough Scissors'. The color also does not match 'Rose Red'.",,prod_01KNKVY29RB4K595D14VHXYQ9H,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM16-3MG7003,leka-project-tjruycn4,Geometric Shapes Weaving Frame,vendor_doc_no_images,0,,1.0,"The image shows small, flat decorative cutouts or stencils, not a large, functional 'Geometric Shapes Weaving Frame' suitable for children's playground, furniture, or outdoor equipment as implied by the product description and context. The items in the image are not geometric shapes in the context of a frame, and do not appear to be a weaving frame.",,prod_01KNKVY4ZD4JXT288GQ9GWHBN4,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM18-3BY4023,leka-project-ts26mopf,Birthday Cake,vendor_doc_no_images,0,,,,,prod_01KNKVY77366X2VJNG5NQ776G0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM21-3MG3128,leka-project-7aeco2xw,1.2*1.2m Corrugated Board,vendor_doc_no_images,0,,0.9,"The image shows a stack of corrugated board sheets, which are art/craft supplies. The prompt asks to analyze the product image as a children's playground/furniture/outdoor equipment product, which it is clearly not. The description '1.2*1.2m Corrugated Board' aligns with the image of corrugated board, but this material in this form is not typically a finished playground/furniture/outdoor equipment product. It would be a raw material, but not the final product category requested.",,prod_01KNKVY9DYXSGK9617E9X2V5QP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM21-3MG3129,leka-project-nj1sldvi,1.2*1.2m Corrugated Board,vendor_doc_no_images,0,,0.9,"The image displays sheets of craft material, which does not fall under children's playground/furniture/outdoor equipment products, as specified in the prompt's context.",,prod_01KNKVY9W5YXKCP1AG2P2ND745,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM24-3BY8008,leka-project-3rum7n41,Puppet Family,vendor_doc_no_images,0,,1.0,"The image shows a toy bathtub set with bath accessories, which does not match the product description 'Puppet Family'.",,prod_01KNKVYCY8A596QYFFJ1TBJX1P,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM24-3BY8011,leka-project-idrwf6mz,Mini Bedroom,vendor_doc_no_images,0,,1.0,"The image shows a toy bathtub set, which belongs to a 'Mini Bathroom' concept, while the catalog description states 'Mini Bedroom'.",,prod_01KNKVYE9R01FZ0SY76HA5MS49,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM24-3BY8014,leka-project-m3x7anar,Mini Sunshine Room,vendor_doc_no_images,0,,0.9,"The image clearly shows a toy bathtub set, which does not match the product description 'Mini Sunshine Room'. A 'room' typically implies a broader play environment or miniature space, not solely a bathing accessory.",,prod_01KNKVYFN99XS1E9CBTXWXWSVJ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM24-3BY8015,leka-project-xukofqes,Wood Cars,vendor_doc_no_images,0,,1.0,"The image shows a toy bathtub set, but the product description states 'Wood Cars'.",,prod_01KNKVYG2W8MEVC01B8Q9AYWB4,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM27-3BY6033,leka-project-bdfqs2te,CAMPING TIME - ADVENTURE SET,vendor_doc_no_images,0,,,,,prod_01KNKVYJ22ZG42QVBB90Q01RCR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM28-3MG3137,leka-project-hs2rym2d,Blank Paper Parasol,vendor_doc_no_images,0,,,,,prod_01KNKVYJFKYP9DK0KJAKYMKN96,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM29-3JG2024,leka-project-hsv1sxuz,Scenario Building Blocks - Accessory Set,vendor_doc_no_images,0,,,,,prod_01KNKVYJXJ916A1K4MQBJAAGBX,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM30-3KX4056,leka-project-0k63sbgb,Mechanical Experiment Set,vendor_doc_no_images,0,,,,,prod_01KNKVYN1J0FVM82SG617VRX0H,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM6-3JG2023,leka-project-935nk02y,Natural Wood Blocks,vendor_doc_no_images,0,,,,,prod_01KNKVYPCBBPATA1B9N82Y9F98,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM6-3MG4015,leka-project-opxx6we7,Pine Cones,vendor_doc_no_images,0,,1.0,"The image shows small wooden 3D craft kits, not 'Pine Cones' as described. Furthermore, these items are not children's playground, furniture, or outdoor equipment products as per the implied category.",,prod_01KNKVYRQWPQTC53XVHT1H0K3G,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CM6-3MG4035,leka-project-ji2a8zv9,Branch Oval Cuttings,vendor_doc_no_images,0,,0.9,"The image shows assembled 3D models of specific objects (dragon boat, dragon head, car) that are small craft toys, not 'Branch Oval Cuttings.' The items do not appear to be raw 'cuttings,' nor are they oval or related to branches. Additionally, these items are clearly not children's playground, furniture, or outdoor equipment.",,prod_01KNKVYSMNG0275VWQ5YJSTRZW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CMGF-BZ-01,leka-project-zbozccl4,Wood Working-Standard Version,vendor_doc_no_images,0,,,,,prod_01KNKVYTH2F7WWVGW9HRF0AKJY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CMGF-JJ-01,leka-project-yn01oldp,Wood Working-Advanced Version,vendor_doc_no_images,0,,,,,prod_01KNKVYTYP03AZ6FGP8SXCZ30S,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CMGF-JQ-01,leka-project-x1dp3ujx,Wood Working-Jumbo Version,vendor_doc_no_images,0,,,,,prod_01KNKVYVC0532GKNHQ3AQ31D20,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CMGF-QJ-01,leka-project-mtdptjpm,0,vendor_doc_no_images,0,,,,,prod_01KNKVYVSHYS6AE3XG785Z1KTP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CN11-3MG4037,leka-project-zkcftlo7,Wicker Rattan Balls/L,vendor_doc_no_images,0,,1.0,"The image shows craft models, possibly made of wood or cardboard, resembling dragon boats and a car. The catalog description is for 'Wicker Rattan Balls/L', which are completely different in material, form, and purpose.",,prod_01KNKVYWKPT9JS3AV7Z79BZ6YD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CN11-3MG4038,leka-project-cgync2ul,Wicker Rattan Balls/M,vendor_doc_no_images,0,,1.0,"The image shows assembled 3D craft puzzles (a dragon boat, a dragon head, and a car) made of what appears to be wood or composite material, not wicker rattan balls as described in the product details.",,prod_01KNKVYX1E57RVNZFDTZVVNCFQ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CN11-3MG4039,leka-project-42vg32ig,Wicker Rattan Balls/S,vendor_doc_no_images,0,,0.9,"The image shows craft kits or puzzles made of wood/cardboard, resembling a dragon boat, a dragon, and a car. The product description is 'Wicker Rattan Balls/S', which refers to completely different items made of different materials and having a different purpose.",,prod_01KNKVYXEKKM9PHWX2C1SE0KNF,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CN11-3MG4040,leka-project-7bpr8jh4,Rattan Stars,vendor_doc_no_images,0,,1.0,"The image displays assembled craft items (dragon boats, car) made of wood or similar material, which do not match the description 'Rattan Stars' and are not children's playground/furniture/outdoor equipment.",,prod_01KNKVYXW1BY33YGZ5VET556CC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CP2-3MG2031,leka-project-b4i0ihit,Flower Palette-Small,vendor_doc_no_images,0,,0.8,"The product description specifies 'Flower Palette-Small', implying a flower shape or design. The trays in the image are rectangular with a diamond texture, and show no discernible flower motif or shape.",,prod_01KNKVZ0PY2BDDQTVAKQGBASCW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CP2-3MG2033,leka-project-f4lsgum1,Palette-10 Well,vendor_doc_no_images,0,,0.9,"The image shows generic rectangular trays with a textured bottom, not a palette with 10 distinct wells as implied by the description 'Palette-10 Well'. The trays do not appear to have any wells for holding liquids or paints.",,prod_01KNKVZ1SXQED59GKE2J9JJ7VE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CP2-3MG2042,leka-project-n4qcbe2x,Hexagonal Oil Pastels-24 colors,vendor_doc_no_images,0,,1.0,"The product shown in the image and described in the catalog (oil pastels) is not a children's playground/furniture/outdoor equipment product, which was specified as the expected product type for this analysis.",,prod_01KNKVZ2N4XZEK8PFW30WZ85GN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
